COLLECT_TARGET_ID,CONTACT_ACCOUNT_TYPE,ACCOUNT_ID,ACCOUNT,FRIEND_ID,FRIEND_ACCOUNT,FRIEND_NICKNAME,WEIBO_MESSAGE_TYPE,MAIL_SEND_TIME,WEIBO_TOPIC,WEIBO_MESSAGE,WEIBO_REPLY_COUNTER,WEIBO_RETWEET_COUNTER,WEIBO_LIKE_COUNTER,MBLOG_ID,RELEVANT_MBLOG_ID,IDROOT_MBLOG_ID,DELETE_STATUS,DELETE_TIME
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,15816424,Matt Alt,,,,A monster appeared on the banks of Kyoto&apos;s Kamogawa river this morning: "osanshouo," a giant salamander! http://t.co/BlMBf8D3ae,,1280,,485214147194257408,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,340878876,Hu Jia 胡佳,,,,请尽可能多找几个渠道确认。昨天我去北京第二外国语学院英语学院学生处时，戴眼镜的老师讳莫如深，一问三不知。但我明显感觉到他在隐瞒什么。#赵华旭 5月27日被刑拘，现在逾37天，若不是逮捕，就是取保了。@lijiansion 昨天得到消息，赵华旭已经出来了。@RFITB,,4,,485278267595702272,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,25319414,NBA TV,,,,Remember this dunk? The 2011 Dunk Contest in coming up next! http://t.co/HgQbV4RzwD,,111,,485278158241796096,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,46327296,Suyutong,,,,这也是我的心声！ http://t.co/wIpF1xGFu8,,0,,485322468194672640,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,46327296,Suyutong,,,,据说得到我家老头儿 @aiww 真传 http://t.co/wKXCAjNlvJ,,0,,485322294244282368,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,20844980,蓝无忧,,,,郑州五月以来抓捕的十余人，其中逮捕九人（贾灵敏、刘地伟；于世文、陈卫、董广平、方言、常伯阳、侯帅、姬来松），取保两人（邵晟东、石玉），刑拘一人（殷玉生）。综合各方面信息判断，以贾灵敏、于世文陈卫夫妇、常伯阳律师四人最为危险。,,5,,485298359251369984,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,111766763,wildWONG 野黃,,,,「畢竟那是我們與有榮焉能擦身而過的傳奇。」 http://t.co/rMILlOMAMH,,0,,485308997910544384,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,8185232,soundfury,,,,「號外」雜誌七月號在雜誌最前面做了一個新聞人物：長毛，一個永不妥協的反叛者，並特別攝影師/ 作家廖偉棠提供影像和文字，比中指的文字。 影像和文字請見此，歡迎長毛回來。https://t.co/yB5BlrWZty,,6,,485279764416983041,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,111766763,wildWONG 野黃,,,,與此事不相干。而「大話冚大話」更加係指冚同一件事。 RT @kk_kev: 又，野黃叔應該聽過大話蓋大話呢個講法吧？RT @wildwong: kk_kev @fongyun @ididwy 邊有人會用呢啲衰嘢冚衰嘢架。,,0,,485266080818925569,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,191367847,香港政府新聞網,,,,冀盡快通過雙倍印花稅議案: 財經事務及庫務局局長陳家強表示，雙倍印花稅議案下周三提交立法會，議案得到很多黨派支持，希望「點人數」以致流會的情況不會出現。他指出，議案不獲通過會對樓市發出不利信息，呼籲議員多花時間處理。 http://t.co/PEKhsaEsIz #新聞網,,0,,485318234376122369,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,6856072,Gao Ming 高明,,,,晚安纳沙泰尔 @ Hôtel Palafitte http://t.co/d7Ij54Zcdg,,0,,485306711255683074,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,建议大家都去草场地258号大门外献花,中国有那么多艺术爱好者,全世界有那么多艾未未粉丝,一定能给国保足够的压力,恢复艾未未的旅行自由Call to present flowers for his traveling freedom!pic.twitter.com/3pfd4...,,0,,485317352884813824,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,212902677,andysan,,,,香港：旺角赤色ミニバスの嵐 http://t.co/jQhCOIVpqH,,5,,484726573048659968,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,191367847,香港政府新聞網,,,,油塘食肆「燒邦」罰停業兩周: 油塘食肆「燒邦」非法擴展營業範圍，屢次違反食物業規例，被食物環境衞生署暫時吊銷牌照14天。 http://t.co/JtkBByoIlV #新聞網,,0,,485330303209463808,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,74161330,Verizon Wireless,,,,In Case You Missed It: Stars Celebrate Asian-Pacific American Heritage Month http://t.co/Vf2nVLsBnb @VZWcameka #IAm http://t.co/bYyo8uRxME,,3,,478633113716023296,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,50393960,Bill Gates,,,,.@MelindaGates and I shared four pivotal stories with @Stanford’s graduating class: http://t.co/rnX6w2r8KR,,318,,478636844327124992,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,423049148,Epic Rap Battles,,,,#TurnUpForScience http://t.co/lxsvhHHht3,,234,,478597978739843073,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Is this the spiciest moment in the history of mankind? http://t.co/HbwFULikud,,84,,478235567407509504,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Taking a look at the evolution of fiber-optic #tech in #NYC: http://t.co/5a4SyxuiQH  https://t.co/MPO9q7tKGv … (via @ChrisLevendos),,4,,478877934917529600,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,.@ERBofHistory               💡📊 📈    😎 _🔬_   /👔\        🎥     ||       ||   👖           /\||       || 👞👞       /   \Are we close?,,298,,478253941361111040,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,381149439,Somos FiOS,,,,RT to Win awesome soccer gear, and live the 2014 FIFA World Cup™ from your home on @ESPN with Verizon FiOS channel 70 http://t.co/V8qxnt0bhS,,152,,478265880628195328,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,GIFs! http://t.co/HKQltiM6rH,,537,,479324554272452608,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,38311685,Verizon Foundation,,,,Send these tips to your #students’ parents - great ways to promote learning this summer: http://t.co/IZuH10Wag8 #summerslide,,2,,479218518450139136,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,1315404170,Ai WeiWei (english),,,,[RT] [AT]suyoudeng7: the fourth chapter photos below everybody knows! http://t.co/pK1diL5FqM,,4,,477833729545867265,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,We continue to add features to Verizon Messages. @VZWlaura with the latest enhancements: http://t.co/Arf55TLSGf,,2,,478722448230461440,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Are you an innovator?  We want to hear from you! Share your idea for a chance to win $1M: http://t.co/VKhkwHouF3 #VZPAA,,5,,477990122516787200,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,It wouldn&apos;t be Father&apos;s Day without a playlist of rad dad videos. http://t.co/vjrDvTLqpl,,140,,478205346440560640,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,.@okgo&apos;s new music video just set a new standard for optical illusions. http://t.co/kei3mBliJQ http://t.co/7UAGCKy4OF,,341,,478991745636909056,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,6 Quick Steps To Help Secure Your Home #Internet: http://t.co/uCgWjHmdLd (via @philburr214),,3,,478582277224792064,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,122658109,赖永献,,,,RT @yangchongboy  今天，顺德维权村民得知中央巡视组在顺德，村民集体上访，结果被抓40－50人，其中包括李碧云弟弟李添强。消息来自顺德小文，电话13553314224,,0,,485335123185770499,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,376615905,韓国エンターテインメント,,,,ガヒ（パク・ガヒ）の厳選画像＆GIF集【After Schoolリーダー☆ユチョンの元カノ】 http://t.co/zGvyRR1EFG #hanryu #韓流 #kpop #korea,,0,,485304313887981568,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,74161330,Verizon Wireless,,,,I love seeing people’s faces light up when they discover something new – Khimberly Acosta http://t.co/doSHBAxwJE @VZWkevinw,,1,,485271858456313856,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,53853197,Chris Paul,,,,Hope everyone had a blessed and safe 4th of July! #USA #ProudToBeAnAmerican http://t.co/H71llALUQt,,204,,485291003406860288,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,维权网: 湖南公民吕成被刑事拘留超过三十日疑与组党有关 http://t.co/DyVYj6haBb,,0,,485304079933898753,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,18798768,黃之鋒,,,,另一被捕的陳小萍，被指涉嫌提供虛假資料，原因是7月2日凌晨「佔中預演」清場後，被捕的陳將通訊地址街號其中兩個號碼錯誤調轉，對有關指控感無奈。會唔會太過份…………,,11,,485277597136601088,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,340878876,Hu Jia 胡佳,,,,第四次去了 #赵华旭 所在的北京第二外国语学院。学生考试已结束，今天是学生在校的最后一天。我找到学生处，负责老师推说自己刚来这个岗位一个月，对此不知情。赵华旭家人的联系方式只有团委和学生处有。但一个拒绝提供，一个佯装不知。按时间算赵华旭已被逮捕。#重回天安门 #June4,,23,,485082894583332867,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2426590039,DBS Asian Insights,,,,#Japan: #Abe takes a second shot at reinvigorating the world’s third largest economy, but will it work? http://t.co/ZVihAeJ4mV #Abenomics,,0,,485317406437687296,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,34757991,Tracy Jerseylicious,,,,first things first, I&apos;m the realest http://t.co/SFj6kTuSAy,,1,,485266628569862145,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,6856072,Gao Ming 高明,,,,Just posted a photo @ Hôtel Palafitte http://t.co/ZUnAdVG0uf,,0,,485324360144920576,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,191367847,香港政府新聞網,,,,持開放態度聆聽旅館業界意見: 民政事務局局長曾德成表示，旅館業條例修訂建議已考慮過去實際執行情況，當局會持開放態度，在諮詢期內聆聽各界的意見。 http://t.co/o23scM0bU5 #新聞網,,0,,485314151179235328,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,69456064,维权网,,,,郭飞雄昨日会见律师 向支持者表达感谢（图） http://t.co/9A3SiDyJhU,,2,,485296497739591680,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,14581421,北风（温云超, Yunchao Wen）,,,,七一隊頭車行得慢要拉　全民自首巧乖乖  #蘋果日報  http://t.co/A8zCCLDtQd,,2,,485265746226716672,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,8185232,soundfury,,,,香港政府已經瘋狂了,,4,,485280022836424706,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,6856072,Gao Ming 高明,,,,Just posted a photo @ Hôtel Palafitte http://t.co/bcep3Wr47p,,0,,485323927493689344,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,150964600,Ng Yuk Suen,,,,有友人說，香港的書店一向以對大陸游客出售“禁書”最為好賺，但與中共關係密切的三聯、商務、中華書局礙於壓力，部分敏感書籍不放上架，但是放在櫃子裏，電腦銷售系統中也有，如果有顧客問起，照樣可以拿出出售，只不過誠品做得太笨，不懂得迂回之術而已。香港人熟知大陸外強中乾一套，或者更精於變通,,43,,480180716693516288,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Don&apos;t you want a beautiful burger, too? http://t.co/bYKfKTMKhl http://t.co/xDiPXirr14,,1373,,478718714326814721,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,29852317,Verizon FiOS,,,,Both had great #WorldCup wins last week. Now, Brazil faces Mexico today at 3pm ET on ESPN. Who walks away 2-0? http://t.co/5qb0BXD1hp,,3,,478956491849076736,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,74161330,Verizon Wireless,,,,Ending the Cycle of #DomesticAbuse Before It Begins http://t.co/3ZLiByaUxf via @VZWdavid http://t.co/Cep8Zo7VIr,,3,,478922533828567040,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,We congratulate our boys in cleats on their 2-1 victory in Brazil tonight. #USMNT Keep enjoying the action on #FiOS TV.,,10,,478688070875627520,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Today&apos;s #WorldCup action gets underway at 12PM ET. Score w/ the #FiOSMobile App: http://t.co/ENSTbrCULg Schedule: http://t.co/bJl5TZ3Vm0,,1,,478562649517871104,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Who are we kidding - dad dances haven&apos;t evolved at all. http://t.co/L8IBKCgAsC http://t.co/6V9Kup2IDh,,219,,478220413592682497,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Kevin Hart confronts his fear of roller coasters. http://t.co/CDOW3Gl3B3 (via @jimmyfallon) http://t.co/dudQOnRfXI,,655,,479360427164319745,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Who needs truths? It&apos;s only dares with @TheRealRyanHiga, @JLin7 and @kevjumba. http://t.co/ipgirNzM01,,59,,478658301778198528,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Hey science, try and peer review this. http://t.co/RLcCSvB538 #NewtonVSNye http://t.co/rN6KQcOXQq,,230,,478609221215584256,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,#STEM jobs have 300% growth yet only 10% of parents encourage girls to try engineering. #InspireHerMind & open yours. http://t.co/HFvHHn7RlS,,5,,478717415417970688,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Learn more about upgrading the #technology in your home or #business: http://t.co/k4QgRbIBIL https://t.co/B1jHaUwVMu,,2,,478930941998800896,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,We&apos;ve deployed 89M feet, or nearly 17K miles, of fiber optic infrastructure in #NYC: https://t.co/MPO9q7tKGv http://t.co/LUzsCHdpBZ,,9,,479389851645902849,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,96937618,邓昊,,,,国家机密被盗 RT @shizuka131: 蛤蛤，我草，米军都掌握我军先进武器了 #leggun http://t.co/zrPy0hWQnt,,24,,478115019263971328,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,.@MichellePhan&apos;s new look has us ready for a free spirit summer. http://t.co/gIqaZHya7L http://t.co/uhUjT4aLKi,,162,,479006845248761856,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,1097065154,黄小蓉,,,,http://t.co/t2d6N6V7YN,,0,,479520699644518400,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,9300262,POLITICO,,,,Corker, Murphy tee up bipartisan proposal to increase gas tax http://t.co/Xmr9itmIwx | AP Photos http://t.co/vmwSOQpWXY,,35,,479461344760971264,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,28785486,ABC News,,,,After being told she was just experiencing stress, woman films herself having ministroke: http://t.co/EHyDq495ly http://t.co/PVe7JQkTZl,,81,,479481226340732928,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,28785486,ABC News,,,,Tim McGraw explains how Faith Hill and his family compelled him to quit drinking: http://t.co/nk6qQYOllA http://t.co/KjCckw7sHn,,76,,479473682587189249,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,14687741,NXP,,,,#NXP is wishing everyone a great 2014 #WorldCup http://t.co/vQDiKVt5P4 http://t.co/VQhf3Jocdc,,7054,,477187512545202176,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2097571,CNN International,,,,These dramatic photo sliders show Tacloban after Typhoon Haiyan and now: http://t.co/OYQEqBPQyw http://t.co/bvp8237epv,,149,,479482465984081920,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,28785486,ABC News,,,,Keeping up with Katharine: How you can track a great white shark as it swims toward Texas: http://t.co/DJOsfeH9h2 http://t.co/fvz9rKlBht,,30,,479488766776586240,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,138372303,FIFAWorldCup,,,,A dramatic #WorldCup matchday 7 reviewed @onsoranje @SeFutbol @anfpchile @Socceroos @HNS_CFF - http://t.co/rJqOLG0cvE http://t.co/oiIvASKSnE,,1164,,479457406842204160,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2097571,CNN International,,,,Grieving daughter travels the world with a cardboard cutout of her late father. See the pics: http://t.co/t3sfwTQuwp http://t.co/hebPooEgFj,,34,,479519196716343296,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,81080786,Diego Torres,,,,RT @ChuBailiang: Premier Li Keqiang comforts struggling survivor of British feudalism: http://t.co/Dy0bjzBitV http://t.co/Foyyz9qfDI,,1,,478914006741434369,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,46547493,劉德軍 Liu Dejun,,,,建议大家都去草场地258号大门外献花,中国有那么多艺术爱好者,全世界有那么多艾未未粉丝,一定能给国保足够的压力,恢复艾未未的旅行自由Call to present flowers for his traveling freedom!pic.twitter.com/3pfd4...,,0,,479519135710609408,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2426590039,DBS Asian Insights,,,,How will technology disrupt businesses in #Asia http://t.co/MbcqNEt3Z7 #AsiaTomorrow a series on #Gamechangers shaping the region,,0,,479519218300641280,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,17736830,jlguo,,,,离职后一直没有重新入行，一个原因是：某人晋升常委后，我预感到宣传系必将成为下一个政法系，几年内只会越来越操蛋，这个时候找工作更可能被制度耗死。所以，不如趁这个时间多做些自己感兴趣的研究，充电，做积累，在避免陷入制度沼泽的同时，也打开自己的眼界。但我最终肯定是要回去干的,,1,,479508057668726784,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,1264788474,Abandoned Pictures,,,,Creepy... http://t.co/Gh5p3tC5di,,189,,479466181188141056,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,To dads everywhere on their special day! Happy #FathersDay from Verizon. http://t.co/E2XQWBsFQO,,8,,478163769106104320,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,50393960,Bill Gates,,,,Some people may call you a nerd. I claim the label with pride: http://t.co/mUbniIAK8w #Stanford14 http://t.co/tv9ERqOTlK,,3215,,478693050404069377,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,HopeLine continues to support #NYC Office to Combat Domestic Abuse as new Family Justice Center opens: http://t.co/OwhWH6OLlU,,3,,478590333320982529,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,.@VerizonFiOS Customers Get More Than They Pay For When It Comes To Internet Speeds, According to Latest @FCC Tests: http://t.co/RBDJsJVSuO,,4,,479353734171226112,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,97516929,Verizon Enterprise,,,,Only a few more days until #GartnerSEC.  Visit Verizon at booth # 717 and learn about our security solutions. #infosec,,3,,479224508805808129,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,89699989,超级低俗屠夫,,,,向唐荆陵、王爱忠、王清营三位妻子致敬！她们一直在呼吁，也希望外界给予强烈关注，对于这样的家属，我们应该要知道怎么做，那就是主动帮助呼吁，看到帖子就转，找任何机会为他们发声！via #Tweet4China,,22,,477934551096774656,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Start the slow clap for these 10 epic trick shot videos. http://t.co/06ZLVclCIH http://t.co/HWyjP2W7IG,,285,,478976654401085440,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,The perfect gift for the TV dad; you just may need a little help moving it into the house: http://t.co/SI1RaYjxWB #FathersDay,,4,,477974905368350721,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Go inside the Verizon Center for Customers with Disabilities: http://t.co/fdgi0oG8Gk https://t.co/LtSfsUNtvf #PowerfulStories,,1,,478020321543749632,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Games are for grandmas at bridge clubs. This is soccer. http://t.co/Z5AFFV8ceO http://t.co/xtjOHE5nX5,,86,,479420828833304576,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Why upping the fiber in your #tech diet is a no-brainer: http://t.co/OJgaAwTIaY https://t.co/sNmuQAbreX,,1,,478538741506510849,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,If all the world&apos;s a stage, then the street is the secret studio we&apos;re all missing out on. http://t.co/pkuGQJdwLa,,110,,479021948245381121,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,This lullaby is powerful enough to knock out an elephant. http://t.co/GcbqlAKXC1 http://t.co/xgId4RRrPy,,423,,478703603142893568,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,It&apos;s the question of our generation. Sup? http://t.co/LnR9ngvJ5P,,94,,478688495620616193,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,19740592,Nightline,,,,Tonight on Nightline @CeciliaVegaABC takes you inside the world of male strippers at #LaBare http://t.co/Cr8IvFJsxE http://t.co/dSM71MmlCF,,21,,479451049174896641,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,91478624,Forbes,,,,Neymar&apos;s jersey is the top-seller among soccer players on http://t.co/qQPSija6E3: http://t.co/LL5PgydvG3 #WorldCup http://t.co/ObVhlprK2J,,562,,479114131073945600,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,32765534,Bill Simmons,,,,My column about the 2014 NBA Finals (2 days late but still): http://t.co/j1aLJVHulL,,118,,479473089525186560,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,15865896,Elana Zak,,,,In 1911, the average American ate almost 19 pounds of butter per year, the most ever. http://t.co/zPfiQ6JNL8 http://t.co/Qur0GcHSYZ,,139,,479462442360389632,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2357198672,DailyDose Of Kittens,,,,Caption this photo http://t.co/NrZEQvxfuU,,39,,479437716858634240,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,61574117,Shireen Sandoval,,,,Shopping in the Temple Street Market #HongKong 🎊🎎 http://t.co/n1G8wF0dyF,,2,,479215699684913153,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,20044440,edde,,,,Why some think China is approaching a political tipping point  | The Economist http://t.co/180QrVbMdm http://t.co/3bizbBzfu6,,2,,478792222515552256,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,1066550394,道路工事中,,,,顕々「トビ子ー！駄菓子屋行こう駄菓子屋！！」,,0,,479513198022782978,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2373502633,本しめじ,,,,豆腐様(@asgl_kdsi )のおうちの博士英さん練習です:(*´////`*):うろ覚えで最早別人（白目 http://t.co/8VFhuoFoe0,,2,,479513539980181504,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,808383504,大阪☆スティッチ☆,,,,駄菓子も置いてるよん≧∀≦バイク、天然石、駄菓子屋さん^^ http://t.co/HJx18Raash,,3,,479495844446490626,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2475017732,watabe.ﾘｱ垢,,,,部活に遅刻するとお母さんのせいにする#Fっちゃんうざいあるある,,1,,479516906504740864,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,207525480,虹の彼方でセレクターしてる奏おじさんUC,,,,これは僕への誕生日プレゼントということですねわかります,,1,,479513347692318720,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,95683827,筋トレ始めたうに(3日目,,,,矢澤『センターには出なかった』 RT turupeta73: 宮城県の某私立高校の地理のテストにて http://t.co/4Ju0MzUKze,,4,,479514115719716864,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,2218889916,門倉利雄,,,,@asman_saru なにしてんねやあるか！あほ！鳩や！鳩にやられとるんや！パン恵んでやったら襲われた！親父に似とったんや！最初の鳩が！ほんなら関係ない鳩が万単位で襲ってきたんや！財布も取られた！免許証もや！スラックスももう残ってない！,,2,,479513610578710529,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,375157869,ぱくさら,,,,私は男性が結構ぴっちりしたTシャツ着てて背筋が浮き出てるのがとても好きです,,1,,479513311600320512,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,1199092418,ちんぽデカいあるあるbot,,,,ちんぽビンタの練習したらちんぽがデカすぎて突風が発生して平成の天狗騒動になってしまう #ちんぽデカいあるある,,1,,479513949944020992,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,546178145,Verizon Wireless SMB,,,,Father-son biz, @HOCPrinceton use mobile tech to launch an e-commerce site. E-cupcakes? More like e-delicious. http://t.co/xUk5clJDAe,,1,,478160008082096129,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,10228272,YouTube,,,,Nothing communicates love like dad and daughter YouTube cover duets. http://t.co/ihDLKDv9A1 #HappyFathersDay http://t.co/IWKjNAb3ZH,,352,,478190299106521090,,,0,
350000282600100100201407241441407054203478603080281087990,1330005,,MeiyaFuyy,,59602642,Verizon,,,,Our employees rally in the rain for electronic recycling effort: http://t.co/WknUAq4OFX (via @VerizonGreen) http://t.co/XRV8XYojcS,,5,,478654505366847488,,,0,
